,nav,cash,SH600718_P,SZ002603_P,SH600640_P,SH600062_P,SZ300413_P,SH600126_P,SH600801_P,SH600770_P,SZ000718_P,SH600458_P,SZ002603_A,SZ000158_A,SZ002051_A,SH600525_A,SZ002583_A,SH600258_A,SZ002385_A,SH600240_A,SH600718_A,SH600183_A,SH601200_A,SZ002489_A,SZ000008_A,SH603806_A,SZ002589_A,SZ000877_A,SH603659_A,SH601020_A,SH601128_A,SZ002127_A,SZ002244_A,SZ000541_A,SH603233_A,SH600639_A,SH601179_A,SH600151_A,SZ000636_A,SH600393_A,SH600062_A,SZ300413_A,SH600126_A,SH600801_A,SH600770_A,SZ000718_A,SH600458_A,SH600006_A,SZ002266_A,SH603056_A,SH600640_A,SZ002470_A,SZ000596_A,SH601966_A,SH601003_A,SH600380_A,SZ002506_A,SH601872_A,SH600970_A,SZ002191_A,SH600545_A,SZ002368_A
2021-08-11,1817033.3917180607,3011.8855167276834,59520.855597306436,105004.26548405607,63842.61309609614,23186.937751360198,23507.195171407202,78957.5609743799,8615.711882944503,84747.70906281941,6241.637197336223,24285.03917209973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-12,1819331.21214352,7207.074507521702,60151.24788871248,105004.26548405607,62139.787772383774,23923.94529102368,23506.46739635826,78517.51030280559,8615.711882944503,80570.01942549518,6444.527511814343,24014.464582298788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,1811511.9123591702,5505.6886991333395,60150.04541124891,108391.70930122287,62565.405429467,23925.470035030245,23505.707796014896,76139.15916746043,8795.00545834009,80868.41252121147,6343.63247847141,23882.62593813066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,1834017.8642631467,11034.354016395433,60783.44859433699,109520.81117053136,62991.02478714825,23775.626216449924,23505.707796014896,73320.44166306467,8615.55426365463,79973.27558890838,6464.43537414966,23882.38910544858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,1783242.8547532393,21166.38250376636,59205.60814431819,111783.12566785672,64694.7291085291,24071.778643796177,23505.707796014896,75280.65503561213,8615.55426365463,79973.27558890838,5958.689345332743,23209.2784709564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-18,1778295.5776186455,1629.5212599956449,59523.157254522106,111777.0698924505,63839.7212503779,23628.89160630241,25022.549996966234,73320.44166306467,8525.815291670211,84747.23424630173,6100.078893648964,24015.171279690483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-19,1784294.3931924761,1677.4010104907993,59836.78040394746,111791.29824347678,61285.60769911006,23333.828283700535,25781.87527464624,73103.51727944614,8076.878193816905,85343.8787797294,6525.540303355901,24149.019472997974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,1757833.996918545,6154.172687868471,60151.490648211526,111791.29824347678,61285.60769911006,23332.476846866062,24265.08325670518,72445.23183329449,8346.177112486199,89222.85241170782,6525.152513469518,23344.0950922821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-23,1782886.3300067056,10555.041511977972,59835.23602302768,112916.91229020694,62988.05586913756,23334.925157553433,24265.08325670518,71372.99937512951,7897.611686536292,89521.28048412832,6727.602628255789,22942.01246970917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-24,1795518.2551146664,13539.476380409484,58891.53589104311,114039.73969712989,67244.19087036794,23334.925157553433,24264.628128607237,70944.40491054828,7897.611686536292,90118.08902068918,6525.7471434760355,22003.14552801214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-25,1789555.7660924275,98.56769009019763,58891.11029081685,110654.85030262521,68098.160019686,23186.68465599719,25781.34508327097,66166.19316133871,8346.461956993295,91311.73857573463,6748.4735738948175,22271.467086876833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-26,1759406.693607021,3994.283793569857,58891.11029081685,110654.85030262521,68098.160019686,23037.838769456543,25022.77052699516,66388.34220987087,8346.107466944135,90715.00243361063,6829.975226199249,22404.41839129468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,1768522.2943565089,8958.860221901066,57945.62067731822,114045.07398296558,68523.75486847424,22741.75921133703,25022.77052699516,65731.492039967,8436.153803853249,88924.47194756746,6890.846781726132,21869.532653239447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,1759947.219381178,16351.174537473275,56689.05108173652,116309.40025943331,68947.43240537628,23038.85477447545,25781.097221608856,56399.63603346294,8615.30632451344,89223.01110621494,7032.645114217031,22674.81993733884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,1748738.869951092,10959.99201333175,54482.90696053757,114050.88853915651,72778.66227629293,22596.082322564198,28814.286779956143,57484.24441872184,8615.30632451344,87432.22511752477,6870.224372621171,22272.52920661601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,1760555.310857099,200.23097502308065,55427.125013198434,115180.18278118639,72353.05606415086,22594.912796736506,29572.2214890436,58351.897303596925,7987.352146718385,91908.26942443395,6951.790127441843,22675.040803136817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,1793398.5628089812,15885.216856751298,55427.125013198434,115176.43268595179,72353.05606415086,22595.054008564577,29572.565653237554,58351.897303596925,7269.470347591815,93400.32831622016,6910.611753403056,22674.480846384013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,1797463.7312319118,16203.964265332965,57002.641998552725,118560.96249598813,74058.74050937343,22742.737753051486,29571.613373837103,58351.897303596925,7269.470347591815,91013.31801341442,7113.277450076535,20796.410866246388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-06,1821799.6125413012,100.13912510522448,56688.67330828624,117435.04110794069,71500.4469899997,22889.813764175815,31087.828876937678,62261.08167916851,7269.239368180848,92505.45479316928,7153.496967254856,20796.410866246388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-07,1832661.7661736885,5000.589792096687,56688.67330828624,116303.70538379377,71929.49353291497,22889.813764175815,31089.237455554736,62477.985870341676,6910.437580326051,91311.89286518798,7031.545630921991,22003.886330642636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-08,1849213.6964146197,2136.721957646823,56686.82175912043,116305.85802036434,71080.12325514962,23037.60353955349,31089.715206965455,62690.7740021983,7000.088411616413,91013.64177230274,7133.665001881508,21868.843597995095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,1852464.3324980168,5605.498220146766,57002.03744421553,116305.85802036434,68097.87065612346,23037.29937007659,31088.79484602735,63131.78296017114,7179.518714832628,89820.09213157176,6970.826240953834,22405.88577376493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,1842261.8795524945,13786.767629850005,57003.89929863834,119681.83809821763,68097.87065612346,22743.34870335978,31088.79484602735,61817.694484354,6730.912570060447,89820.09213157176,7174.660335422937,22405.244330186935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,1875795.4096118347,5312.945020956859,57316.8689963369,118559.8354060687,71080.70030519749,22743.074430059023,31847.067045383887,62468.501336234855,6371.818087673067,89223.49512794828,7235.682813124722,23075.506441784364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-14,1847095.8162549566,15832.02740175281,57631.01795108958,119691.78605281704,71925.19190212023,22743.074430059023,31847.067045383887,62468.501336234855,6102.74107243634,87433.0493230273,7275.164184060084,22540.921603749637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-15,1859079.117625026,2495.366186959037,57318.01485729689,119693.9107796946,71078.13070123755,23185.13966944651,32607.77520341997,64001.80420869956,6282.234263455099,86836.41431801191,7376.499617724494,22270.849667850598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,1829554.4781984682,7322.370772037733,57003.08070972933,121952.25491530389,71078.13070123755,23185.280485319858,32605.045120493247,60733.173528488136,6551.466215261322,85344.34175843946,7599.415619647074,21466.84222795431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,1822524.2758584623,865.1382492087237,55744.14461800545,121955.40556662281,71926.4006859436,22890.79703103512,33366.10309762963,62260.13171568518,6641.082520097407,83255.39797981954,7681.180590426644,21735.163615166177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,1828730.0399694,12013.26837834603,55744.14461800545,119690.86972469655,72777.78069930272,22742.664033460358,33362.736540037055,63349.42287263447,6641.125860086989,83255.39797981954,7681.180590426644,20393.718655836557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-23,1866546.4300334945,6314.406486738813,57946.528909323104,120823.8711602133,74053.85591840172,22742.22162249756,33366.43865963824,62686.48639004508,6551.472033644894,84449.286615996,7762.235464212733,19722.694418725092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,1835122.9974581231,755.2202334085887,56688.09867663585,123067.20679269383,74054.21754391573,22891.71589773014,34122.31451500003,60957.19018558243,6551.335358175631,83553.90845287743,7904.4174375725015,20259.33273021536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27,1752343.813036669,6497.560495315405,56688.09867663585,121952.16333522067,73208.19636780249,22595.571137368155,31847.432372974545,64858.39064192627,6820.568087672837,82658.36456173958,7599.067702677123,20795.58765140559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-28,1749053.303077782,1279.2401463767947,56688.151882780745,117422.36657491521,71931.30922185245,22004.79657444882,31087.856977008916,64424.55525301707,7358.936614575633,84150.31048288949,7457.989528206882,22405.244330186935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-29,1691280.7532558038,2343.344727976349,56688.3115018147,117429.72596675676,71502.4921029952,21561.25920522553,31845.895894103276,64858.40057041769,7269.176376343478,85343.92861751255,7457.989528206882,22136.84901190512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,1713952.8586456368,890.1610638914103,57317.86422507165,115180.69637913241,71080.33513962555,21413.31546349683,29572.2883164157,65953.84298564527,7538.676922178242,85940.52862131533,7639.596063758067,22673.513844609362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,1751964.461492163,9686.557813765547,57317.86422507165,115180.69637913241,70649.65892098115,21560.992227279283,29573.19719866306,66170.7783785345,7448.848685512641,86537.53024567205,7235.272349779458,22807.23219425653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,1742820.0711114327,546.4644431690494,58263.22743389486,116297.78604407317,70649.3094391375,21561.450895784754,28057.748456021982,69200.66338834265,7628.347992555149,85940.72733510882,7295.513862471963,23075.562765202958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12,1703602.4776282967,1650.456325919874,56371.91084401081,117436.82939557821,68951.37235710853,21266.889776956024,28814.122184757085,69847.78660098554,7718.226205925556,84746.91770491244,7295.720428681897,23614.36680925864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13,1719729.0860011552,22183.774012490827,55428.800153327,116294.79235953972,69376.54050399532,21118.25123405508,29572.454277912264,70715.62955896925,7718.226205925556,84746.91770491244,6343.572399326337,24148.486498904764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14,1711439.65402338,1389.553927640498,55427.22905622003,115175.41526036736,68096.00064941407,20675.647788072718,34124.1035766761,71366.21674448522,7987.467634346592,84746.91770491244,6343.572399326337,24016.048948210846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,1694442.363196262,7704.111498975929,55742.15421811054,115175.41526036736,68099.60687438659,20675.647788072718,32608.143670676956,70512.24033617684,8077.158165895192,84150.0186222389,6566.772179882814,23479.338032699154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-18,1690283.9631064194,3077.4533721468124,56056.67881651082,115177.4307494664,67670.91564275359,21265.899490085456,32605.641941680526,70491.11898512143,8166.735738845328,84746.82715879976,6566.772179882814,23077.52900804444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-19,1683850.4091574436,5116.755745417204,55742.15649403946,117435.6907207775,67670.91564275359,21265.73850698426,32605.641941680526,69636.99947107813,8166.976889041143,85641.88028768549,6566.705543122907,22538.535132744848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-20,1698146.7890031128,1037.6696495825029,55428.02499825895,117428.73807532423,69377.19611790682,20970.2536624989,33362.43874738126,69636.99947107813,8077.092491689945,86537.09253523941,6586.972439870311,22406.6706066478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
